id,first_name,last_name,email,phone,address,city,state,zip_code,ssn,date_of_birth,account_number,brokerage,symbol,company_name,transaction_type,quantity,price,total_value,commission,trade_date,trade_time,portfolio_value,risk_tolerance,investment_goal,annual_income,net_worth
TXN_001571,Emily,Johnson,emily.johnson@outlook.com,+1-943-607-6856,2172 Pine Rd,Jacksonville,FL,43501,215-77-4361,1953-04-06,ACC_2942763,Charles Schwab,AMD,Advanced Micro Devices,SELL,403,72.82,29346.46,10.42,2025-07-01,10:30:40,215567.28,Moderate,Speculation,41243,850868
TXN_001572,Helen,Taylor,helen.taylor@hotmail.com,+1-470-261-7694,9041 Cedar Ln,Los Angeles,CA,90901,157-45-9221,1997-10-04,ACC_3794561,Fidelity,UBER,Uber Technologies Inc.,BUY,490,479.97,235185.3,4.59,2025-06-15,13:47:25,77123.36,Moderate,Income,69737,564151
TXN_001573,Sandra,Rodriguez,sandra.rodriguez@outlook.com,+1-979-864-1613,3522 Cedar Ln,Columbus,OH,99675,861-63-6013,1986-04-28,ACC_5453526,TD Ameritrade,NFLX,Netflix Inc.,BUY,400,470.4,188160.0,7.25,2025-06-05,10:37:23,98719.89,Conservative,Retirement,156856,1827349
TXN_001574,Daniel,Robinson,daniel.robinson@yahoo.com,+1-429-104-9831,5973 Cedar Ln,Fort Worth,TX,90888,709-16-1090,1991-11-23,ACC_2324004,Webull,RBLX,Roblox Corporation,BUY,834,469.61,391654.74,10.28,2025-05-16,14:09:21,292554.71,Moderate,Retirement,157613,81211
TXN_001575,David,Clark,david.clark@outlook.com,+1-717-191-8241,4102 First St,Washington,DC,45849,355-19-3216,1991-05-18,ACC_4936250,Merrill Edge,PLTR,Palantir Technologies,SELL,281,77.55,21791.55,9.72,2025-05-12,14:45:06,445329.4,Conservative,Retirement,163341,1866113
TXN_001576,Steven,Davis,steven.davis@yahoo.com,+1-913-602-4763,956 Second St,Seattle,WA,55263,512-99-3279,1989-07-16,ACC_8345134,Interactive Brokers,AMD,Advanced Micro Devices,SELL,130,312.92,40679.6,5.91,2025-06-11,12:06:56,393259.25,Conservative,Growth,163728,1178541
TXN_001577,Amanda,Thompson,amanda.thompson@yahoo.com,+1-731-122-3735,5828 Cedar Ln,Chicago,IL,43278,413-48-3092,1986-08-02,ACC_6261823,Charles Schwab,AMZN,Amazon.com Inc.,BUY,561,537.14,301335.54,6.04,2025-05-29,11:54:55,330782.3,Conservative,Retirement,187221,1325291
TXN_001578,William,Clark,william.clark@outlook.com,+1-531-514-5560,4587 Second St,Fort Worth,TX,92156,668-81-2899,1963-10-29,ACC_4913971,Vanguard,UBER,Uber Technologies Inc.,SELL,248,370.63,91916.24,8.54,2025-05-30,10:31:46,121517.19,Moderate,Retirement,108977,1701958
TXN_001579,James,Moore,james.moore@hotmail.com,+1-825-857-4304,9394 First St,New York,NY,99610,774-55-7608,1995-11-28,ACC_2279120,Merrill Edge,PYPL,PayPal Holdings Inc.,BUY,841,118.46,99624.86,7.27,2025-05-12,14:46:30,397927.86,Conservative,Speculation,189240,1004957
TXN_001580,Robert,Robinson,robert.robinson@gmail.com,+1-682-552-3806,8307 Second St,Houston,TX,28655,243-66-7751,1996-04-22,ACC_2194387,Ally Invest,RBLX,Roblox Corporation,BUY,21,213.7,4487.7,4.82,2025-05-14,10:24:10,264003.08,Aggressive,Speculation,30427,774288
TXN_001581,Emily,Garcia,emily.garcia@yahoo.com,+1-497-121-1973,8273 Second St,Dallas,TX,38562,898-22-4361,1977-08-24,ACC_7904930,Vanguard,NFLX,Netflix Inc.,SELL,888,154.63,137311.44,6.76,2025-05-17,15:06:59,410150.18,Moderate,Speculation,40566,325145
TXN_001582,Amanda,Davis,amanda.davis@hotmail.com,+1-731-357-1461,4951 Oak Ave,Los Angeles,CA,65682,644-82-7871,1958-06-15,ACC_9003340,Fidelity,MSFT,Microsoft Corporation,SELL,903,317.26,286485.78,8.51,2025-07-03,15:31:47,465717.99,Conservative,Retirement,123606,1941586
TXN_001583,John,Smith,john.smith@yahoo.com,+1-612-411-4553,9695 First St,Washington,DC,85499,209-55-3130,1977-03-02,ACC_2023279,Robinhood,AAPL,Apple Inc.,SELL,916,437.71,400942.36,7.36,2025-05-30,10:54:25,490411.12,Aggressive,Growth,179787,1081724
TXN_001584,William,Jackson,william.jackson@outlook.com,+1-598-632-4246,5605 Main St,Chicago,IL,60662,852-38-1873,1989-10-09,ACC_5861238,Vanguard,NFLX,Netflix Inc.,SELL,292,220.49,64383.08,4.11,2025-06-03,13:11:42,13582.48,Aggressive,Income,60221,89561
TXN_001585,Ashley,Williams,ashley.williams@hotmail.com,+1-479-637-2867,6400 Park Ave,New York,NY,75849,369-80-2208,1995-02-22,ACC_6841572,Vanguard,PYPL,PayPal Holdings Inc.,BUY,163,88.81,14476.03,10.39,2025-06-28,15:59:22,399605.07,Aggressive,Retirement,152518,1578732
TXN_001586,Andrew,Taylor,andrew.taylor@hotmail.com,+1-165-821-3189,4325 First St,Seattle,WA,79957,846-50-3945,1983-06-13,ACC_3560564,E*TRADE,AMZN,Amazon.com Inc.,BUY,379,414.05,156924.95,6.78,2025-05-24,09:38:39,453204.64,Moderate,Income,150567,1291710
TXN_001587,John,Johnson,john.johnson@outlook.com,+1-501-597-7864,1068 Elm Dr,Fort Worth,TX,42578,446-59-2063,1994-01-14,ACC_2378030,Merrill Edge,RBLX,Roblox Corporation,SELL,685,171.27,117319.95,2.91,2025-05-20,15:08:43,175768.26,Aggressive,Growth,34016,1861353
TXN_001588,John,Williams,john.williams@hotmail.com,+1-405-608-4113,4531 First St,New York,NY,62182,642-42-3321,1978-01-07,ACC_8074007,Ally Invest,META,Meta Platforms Inc.,SELL,19,126.18,2397.42,3.24,2025-06-03,10:39:58,155613.83,Conservative,Retirement,187015,290937
TXN_001589,Matthew,Thompson,matthew.thompson@hotmail.com,+1-809-284-2770,2350 Oak Ave,Austin,TX,78613,816-22-4625,1996-04-02,ACC_5523960,Robinhood,AMD,Advanced Micro Devices,BUY,249,513.64,127896.36,8.83,2025-06-07,13:49:59,107072.86,Moderate,Retirement,145440,65239
TXN_001590,Amanda,Taylor,amanda.taylor@gmail.com,+1-406-569-2142,6572 Park Ave,Los Angeles,CA,63571,820-95-1401,1984-07-29,ACC_6855526,Charles Schwab,PYPL,PayPal Holdings Inc.,BUY,408,241.1,98368.8,4.49,2025-05-17,09:31:45,123700.78,Conservative,Speculation,56988,609512
TXN_001591,Helen,Garcia,helen.garcia@outlook.com,+1-212-869-1034,7713 Cedar Ln,Jacksonville,FL,67908,432-23-1491,1955-10-09,ACC_4007921,Fidelity,MSFT,Microsoft Corporation,SELL,87,476.54,41458.98,6.25,2025-06-21,09:18:42,201149.9,Conservative,Retirement,59626,833466
TXN_001592,Helen,White,helen.white@hotmail.com,+1-207-133-7311,6584 Second St,San Antonio,TX,60933,743-71-5364,1977-07-05,ACC_4688360,E*TRADE,GOOGL,Alphabet Inc.,BUY,675,352.24,237762.0,7.02,2025-05-09,14:51:18,399978.6,Conservative,Income,198160,1912937
TXN_001593,Donna,Davis,donna.davis@gmail.com,+1-310-773-3807,973 Second St,Philadelphia,PA,87447,370-19-3160,1952-01-23,ACC_2465344,Merrill Edge,SPOT,Spotify Technology SA,SELL,41,97.09,3980.69,2.44,2025-06-23,10:04:44,456791.53,Moderate,Retirement,100843,767185
TXN_001594,Robert,Martin,robert.martin@gmail.com,+1-745-826-7327,8108 Elm Dr,Seattle,WA,40029,226-50-6714,1955-10-31,ACC_9413550,Merrill Edge,AAPL,Apple Inc.,SELL,355,327.39,116223.45,9.4,2025-05-31,10:02:07,15756.33,Moderate,Income,191195,1019265
TXN_001595,Sarah,Gonzalez,sarah.gonzalez@outlook.com,+1-227-894-1077,1874 Oak Ave,Fort Worth,TX,95263,447-21-9424,1984-09-19,ACC_1612886,TD Ameritrade,SNOW,Snowflake Inc.,BUY,627,466.91,292752.57,5.59,2025-06-05,10:15:08,347465.36,Moderate,Speculation,148550,121666
TXN_001596,Jessica,Hernandez,jessica.hernandez@gmail.com,+1-373-856-9681,2105 Main St,Dallas,TX,74941,204-44-8878,1960-11-25,ACC_4808775,TD Ameritrade,PYPL,PayPal Holdings Inc.,BUY,555,384.97,213658.35,10.74,2025-05-30,14:59:59,175094.27,Conservative,Speculation,117998,282441
TXN_001597,Christopher,Smith,christopher.smith@yahoo.com,+1-398-504-9548,5553 Maple Way,San Antonio,TX,37112,539-19-4891,1966-11-17,ACC_1580601,E*TRADE,NVDA,NVIDIA Corporation,SELL,497,514.63,255771.11,4.77,2025-05-16,13:14:37,357519.36,Conservative,Growth,32974,782870
TXN_001598,Donald,Thompson,donald.thompson@outlook.com,+1-417-425-1082,3580 First St,Los Angeles,CA,84877,148-30-8136,1982-03-15,ACC_2433848,Merrill Edge,ZOOM,Zoom Video Communications,BUY,282,151.43,42703.26,2.62,2025-05-06,09:32:54,380160.24,Conservative,Speculation,108715,252565
TXN_001599,Donald,Gonzalez,donald.gonzalez@yahoo.com,+1-330-462-1273,5617 Park Ave,San Antonio,TX,55468,310-56-5195,1981-12-05,ACC_9625061,Fidelity,AMZN,Amazon.com Inc.,SELL,651,308.64,200924.64,3.55,2025-06-27,15:44:58,451526.61,Moderate,Growth,61566,1443470
TXN_001600,Mark,Harris,mark.harris@outlook.com,+1-362-222-9621,939 Pine Rd,Seattle,WA,59364,706-89-2288,1952-04-11,ACC_8879163,Webull,NFLX,Netflix Inc.,SELL,513,129.26,66310.38,7.94,2025-06-29,14:16:07,42872.99,Moderate,Growth,163161,1544767
TXN_001601,Carol,Johnson,carol.johnson@outlook.com,+1-501-422-7052,7144 Park Ave,Los Angeles,CA,97839,633-51-1097,1968-05-19,ACC_1242833,TD Ameritrade,NFLX,Netflix Inc.,SELL,995,72.79,72426.05,9.08,2025-05-31,11:47:15,396685.54,Aggressive,Speculation,43302,1116049
TXN_001602,Anthony,Clark,anthony.clark@outlook.com,+1-101-304-8788,3556 Elm Dr,San Antonio,TX,64640,439-52-2564,1997-07-03,ACC_6515121,Webull,UBER,Uber Technologies Inc.,SELL,708,544.92,385803.36,5.96,2025-06-02,10:10:48,107174.09,Conservative,Income,153532,1539757
TXN_001603,Jennifer,Jackson,jennifer.jackson@hotmail.com,+1-997-558-9709,1689 Pine Rd,Washington,DC,33791,193-75-4592,1962-04-18,ACC_3353885,Webull,CRM,Salesforce Inc.,SELL,291,188.29,54792.39,6.21,2025-05-17,10:12:12,481130.05,Conservative,Speculation,188683,67783
TXN_001604,Daniel,Clark,daniel.clark@gmail.com,+1-921-831-1962,6569 Elm Dr,Seattle,WA,96271,487-19-1382,1953-07-08,ACC_9601558,Merrill Edge,MSFT,Microsoft Corporation,SELL,636,143.37,91183.32,1.03,2025-05-18,15:58:58,176463.68,Moderate,Retirement,87671,371470
TXN_001605,Jane,Martin,jane.martin@gmail.com,+1-870-384-6501,129 Pine Rd,San Francisco,CA,10329,643-99-5379,1987-04-14,ACC_2564575,Fidelity,NVDA,NVIDIA Corporation,BUY,446,424.26,189219.96,10.67,2025-05-18,13:43:45,330505.82,Aggressive,Income,32398,1833708
TXN_001606,Anthony,Lewis,anthony.lewis@outlook.com,+1-549-963-1869,8440 Second St,Philadelphia,PA,30250,142-81-9881,1958-02-17,ACC_7437745,Charles Schwab,RBLX,Roblox Corporation,BUY,426,343.93,146514.18,9.13,2025-06-23,09:13:55,50272.77,Aggressive,Retirement,190458,1187364
TXN_001607,Sandra,Johnson,sandra.johnson@yahoo.com,+1-878-596-2424,8804 First St,Los Angeles,CA,93095,740-74-2886,1993-10-28,ACC_2647695,Fidelity,ZOOM,Zoom Video Communications,BUY,722,324.75,234469.5,10.93,2025-07-02,11:53:05,323014.0,Conservative,Income,88537,1624292
TXN_001608,Sandra,Lewis,sandra.lewis@gmail.com,+1-655-936-8251,438 Broadway,Los Angeles,CA,30145,175-17-7689,1961-02-13,ACC_4317434,Vanguard,GOOGL,Alphabet Inc.,BUY,523,170.68,89265.64,8.65,2025-06-22,14:06:23,176523.88,Conservative,Growth,71648,407293
TXN_001609,Nancy,Robinson,nancy.robinson@gmail.com,+1-100-632-2583,6345 Park Ave,Dallas,TX,34074,269-64-7667,1978-07-20,ACC_6490851,Charles Schwab,SPOT,Spotify Technology SA,SELL,310,439.77,136328.7,5.4,2025-05-05,14:38:41,306823.01,Aggressive,Retirement,124319,94830
TXN_001610,Jane,Smith,jane.smith@hotmail.com,+1-569-328-4526,6079 Oak Ave,San Francisco,CA,66546,536-90-1704,1978-08-27,ACC_5641507,Charles Schwab,ADBE,Adobe Inc.,BUY,676,355.94,240615.44,4.38,2025-05-08,12:36:02,99800.45,Moderate,Retirement,120554,1722984
TXN_001611,Mark,Johnson,mark.johnson@hotmail.com,+1-173-348-4077,6765 Cedar Ln,Philadelphia,PA,12854,270-52-1724,1966-07-28,ACC_6399698,E*TRADE,UBER,Uber Technologies Inc.,BUY,802,84.72,67945.44,6.24,2025-06-03,15:58:25,193807.86,Aggressive,Speculation,86617,803319
TXN_001612,Paul,Martinez,paul.martinez@gmail.com,+1-491-838-1121,3874 Second St,Columbus,OH,64716,533-84-3878,1959-02-14,ACC_9133169,Charles Schwab,UBER,Uber Technologies Inc.,SELL,58,295.68,17149.44,2.92,2025-05-21,09:08:42,491940.73,Conservative,Speculation,60087,1578348
TXN_001613,Jane,Martinez,jane.martinez@gmail.com,+1-720-974-1851,3689 Second St,Houston,TX,85956,754-34-6393,1958-01-17,ACC_2091533,Interactive Brokers,ZOOM,Zoom Video Communications,SELL,621,162.7,101036.7,3.18,2025-06-26,12:08:40,447966.83,Aggressive,Speculation,33029,555990
TXN_001614,John,Williams,john.williams@gmail.com,+1-257-470-4026,3788 Cedar Ln,San Diego,CA,31443,709-56-7899,1974-10-04,ACC_9601249,Ally Invest,NVDA,NVIDIA Corporation,BUY,157,90.72,14243.04,9.24,2025-05-06,09:36:33,468777.44,Aggressive,Income,137078,1607914
TXN_001615,Donna,Clark,donna.clark@yahoo.com,+1-730-388-8578,911 Pine Rd,Chicago,IL,54404,346-92-7850,1954-06-16,ACC_8011597,Merrill Edge,AMZN,Amazon.com Inc.,SELL,505,304.58,153812.9,7.12,2025-05-25,12:05:36,237569.14,Moderate,Retirement,171439,382498
TXN_001616,Sarah,Lewis,sarah.lewis@yahoo.com,+1-759-160-3601,2665 Pine Rd,Phoenix,AZ,20463,222-56-9220,1989-10-17,ACC_1169122,Webull,PLTR,Palantir Technologies,SELL,353,507.56,179168.68,5.54,2025-05-22,12:05:59,274391.79,Conservative,Speculation,53743,582627
TXN_001617,Jessica,Williams,jessica.williams@hotmail.com,+1-692-138-6103,8740 Broadway,Philadelphia,PA,69451,479-69-2901,1971-04-09,ACC_2697643,Robinhood,UBER,Uber Technologies Inc.,SELL,658,322.15,211974.7,5.94,2025-06-05,15:28:25,126084.5,Conservative,Income,175308,1638547
TXN_001618,Amanda,Smith,amanda.smith@yahoo.com,+1-234-110-6851,8902 Broadway,Columbus,OH,73872,794-87-3557,1993-02-11,ACC_3981425,Charles Schwab,ADBE,Adobe Inc.,SELL,908,448.96,407655.68,2.04,2025-06-12,13:52:22,203612.4,Aggressive,Income,59718,1035434
TXN_001619,Mark,Davis,mark.davis@gmail.com,+1-593-446-6954,2403 Pine Rd,Austin,TX,94306,301-98-8600,1997-09-07,ACC_3106711,Vanguard,PLTR,Palantir Technologies,BUY,34,260.69,8863.46,5.35,2025-05-12,11:06:15,128552.83,Aggressive,Retirement,144483,533781
TXN_001620,Robert,Perez,robert.perez@gmail.com,+1-978-431-8095,6373 First St,Seattle,WA,51294,309-37-5600,1996-11-02,ACC_1969780,E*TRADE,NFLX,Netflix Inc.,BUY,402,387.51,155779.02,2.96,2025-06-15,10:17:29,253893.65,Conservative,Speculation,122049,529999
TXN_001621,Christopher,Ramirez,christopher.ramirez@outlook.com,+1-165-721-6761,3195 Maple Way,Columbus,OH,41594,374-27-1909,1962-02-03,ACC_3945921,TD Ameritrade,UBER,Uber Technologies Inc.,BUY,406,201.78,81922.68,3.87,2025-06-27,11:19:05,26907.34,Conservative,Speculation,74240,1432230
TXN_001622,Andrew,Lee,andrew.lee@outlook.com,+1-229-371-3850,3657 Oak Ave,Los Angeles,CA,49599,913-35-1990,1962-06-09,ACC_8429277,TD Ameritrade,PLTR,Palantir Technologies,SELL,396,319.75,126621.0,7.26,2025-06-21,12:51:56,345541.46,Aggressive,Income,195420,510892
TXN_001623,Ashley,Robinson,ashley.robinson@hotmail.com,+1-941-533-1430,1789 Elm Dr,San Antonio,TX,97387,388-16-3965,1953-09-16,ACC_7947665,Ally Invest,PYPL,PayPal Holdings Inc.,SELL,989,448.52,443586.28,3.64,2025-05-25,11:19:59,87109.68,Aggressive,Growth,115845,1079767
TXN_001624,John,Lewis,john.lewis@outlook.com,+1-778-935-6093,9626 Elm Dr,Denver,CO,44922,517-74-8140,1967-03-02,ACC_4629375,Robinhood,TSLA,Tesla Inc.,BUY,481,368.21,177109.01,4.43,2025-06-16,09:44:35,385781.23,Aggressive,Speculation,94402,1527222
TXN_001625,Jessica,Perez,jessica.perez@outlook.com,+1-896-715-7665,4988 Elm Dr,Denver,CO,25175,322-43-4468,1952-05-28,ACC_3380122,Vanguard,UBER,Uber Technologies Inc.,BUY,536,321.75,172458.0,1.44,2025-06-24,14:35:47,78018.33,Conservative,Income,51133,1095958
TXN_001626,David,Robinson,david.robinson@hotmail.com,+1-965-786-9150,100 Elm Dr,Dallas,TX,44137,537-36-3292,1960-06-04,ACC_8649461,Robinhood,ADBE,Adobe Inc.,BUY,469,119.88,56223.72,1.08,2025-05-17,15:14:22,381487.43,Aggressive,Speculation,129429,797558
TXN_001627,Andrew,Martin,andrew.martin@yahoo.com,+1-552-480-6076,9723 Broadway,Los Angeles,CA,92029,181-96-5898,1955-09-19,ACC_6715546,E*TRADE,AAPL,Apple Inc.,BUY,403,365.11,147139.33,3.92,2025-05-15,10:02:17,108143.43,Conservative,Retirement,89255,1279908
TXN_001628,Donald,Sanchez,donald.sanchez@outlook.com,+1-998-100-4644,7233 Main St,San Francisco,CA,71638,709-68-7215,1981-08-26,ACC_6584494,Vanguard,RBLX,Roblox Corporation,BUY,760,531.35,403826.0,8.69,2025-05-25,10:36:24,68714.44,Conservative,Income,77862,304539
TXN_001629,William,Thomas,william.thomas@hotmail.com,+1-699-557-8195,7897 Elm Dr,Austin,TX,86986,691-34-9815,1950-09-01,ACC_6111785,Charles Schwab,ADBE,Adobe Inc.,SELL,685,229.95,157515.75,5.19,2025-05-14,15:20:05,42261.94,Moderate,Retirement,60104,1212123
TXN_001630,James,Sanchez,james.sanchez@hotmail.com,+1-470-245-5142,3364 Park Ave,Jacksonville,FL,29948,194-74-1718,1996-03-21,ACC_9950491,Webull,PYPL,PayPal Holdings Inc.,SELL,241,474.47,114347.27,10.22,2025-06-18,12:10:36,144630.11,Conservative,Growth,185171,1917631
TXN_001631,Michael,Gonzalez,michael.gonzalez@gmail.com,+1-821-671-3202,9990 Pine Rd,Austin,TX,68544,832-37-2190,1957-06-16,ACC_2791503,Interactive Brokers,META,Meta Platforms Inc.,SELL,339,431.84,146393.76,4.98,2025-05-23,09:49:46,377182.36,Moderate,Retirement,195579,152617
TXN_001632,Donald,Ramirez,donald.ramirez@hotmail.com,+1-973-129-6492,3671 Broadway,Columbus,OH,85429,439-30-6991,1995-02-28,ACC_1934621,Webull,TSLA,Tesla Inc.,SELL,102,88.49,9025.98,1.49,2025-06-28,15:09:27,476867.74,Aggressive,Growth,65174,480265
TXN_001633,Robert,Johnson,robert.johnson@outlook.com,+1-284-528-6817,2877 Pine Rd,San Diego,CA,84284,861-51-1253,1956-03-26,ACC_5557313,Webull,CRM,Salesforce Inc.,BUY,166,395.41,65638.06,3.15,2025-05-17,12:11:33,360600.13,Aggressive,Speculation,144430,1196935
TXN_001634,Betty,Robinson,betty.robinson@outlook.com,+1-983-797-3114,9815 Main St,Austin,TX,14932,345-21-6875,1988-11-20,ACC_2867829,Charles Schwab,GOOGL,Alphabet Inc.,BUY,827,380.94,315037.38,10.73,2025-06-16,10:40:16,385981.5,Conservative,Speculation,107809,478774
TXN_001635,Donald,Jones,donald.jones@yahoo.com,+1-107-785-3459,7217 First St,Denver,CO,91413,800-83-5201,1970-04-08,ACC_7011570,Charles Schwab,ORCL,Oracle Corporation,BUY,503,164.42,82703.26,9.69,2025-06-21,15:11:59,310834.53,Conservative,Growth,151571,817334
TXN_001636,Ashley,Hernandez,ashley.hernandez@gmail.com,+1-975-954-9248,4441 Oak Ave,Austin,TX,96837,395-67-6465,1973-03-31,ACC_6599569,Robinhood,AMZN,Amazon.com Inc.,SELL,104,322.16,33504.64,9.97,2025-06-13,13:31:52,478528.53,Moderate,Income,136655,658934
TXN_001637,Betty,Anderson,betty.anderson@gmail.com,+1-202-505-4316,3151 Broadway,San Francisco,CA,89141,794-96-7900,1983-12-23,ACC_7101624,Robinhood,PLTR,Palantir Technologies,SELL,746,467.04,348411.84,4.12,2025-07-04,11:19:17,171130.34,Aggressive,Speculation,139418,731747
TXN_001638,Nancy,Williams,nancy.williams@hotmail.com,+1-440-633-6042,2640 Oak Ave,New York,NY,61485,267-59-8299,1957-10-14,ACC_6389320,Robinhood,UBER,Uber Technologies Inc.,SELL,814,239.42,194887.88,7.63,2025-06-18,15:00:38,471958.18,Moderate,Speculation,170232,1598330
TXN_001639,Emily,Ramirez,emily.ramirez@outlook.com,+1-271-712-2894,2650 Oak Ave,Chicago,IL,15367,359-33-5554,1990-11-01,ACC_4188427,Webull,AAPL,Apple Inc.,SELL,493,86.65,42718.45,4.31,2025-06-29,12:34:01,199599.93,Moderate,Growth,144235,1112219
TXN_001640,Jane,Wilson,jane.wilson@hotmail.com,+1-332-366-4980,3396 Elm Dr,San Antonio,TX,24035,733-16-5993,1972-12-25,ACC_7540700,Vanguard,MSFT,Microsoft Corporation,BUY,121,167.29,20242.09,8.17,2025-05-18,12:44:47,180816.98,Moderate,Retirement,185314,1167598
TXN_001641,Steven,Sanchez,steven.sanchez@hotmail.com,+1-960-582-7601,8477 First St,Dallas,TX,93582,313-78-5705,1985-02-16,ACC_6429184,E*TRADE,AAPL,Apple Inc.,BUY,607,506.42,307396.94,9.0,2025-05-14,12:03:23,387237.35,Conservative,Income,50077,1317411
TXN_001642,Sarah,Miller,sarah.miller@outlook.com,+1-989-772-5745,3187 Second St,Houston,TX,23778,470-32-6907,1992-02-12,ACC_5681102,Vanguard,CRM,Salesforce Inc.,BUY,716,335.28,240060.48,1.15,2025-06-16,14:26:07,80781.3,Conservative,Income,176141,925190
TXN_001643,Karen,Moore,karen.moore@outlook.com,+1-443-282-5332,3600 Elm Dr,Dallas,TX,80529,490-66-2892,1950-10-14,ACC_6524632,Vanguard,MSFT,Microsoft Corporation,SELL,312,499.21,155753.52,1.51,2025-06-27,13:23:30,487999.46,Aggressive,Income,136819,1353400
TXN_001644,Amanda,Ramirez,amanda.ramirez@gmail.com,+1-250-314-1159,4932 Oak Ave,Charlotte,NC,41633,529-46-7539,1968-01-11,ACC_8993293,Interactive Brokers,ADBE,Adobe Inc.,BUY,200,270.28,54056.0,4.66,2025-06-28,10:12:55,31915.37,Conservative,Speculation,161905,545999
TXN_001645,Sarah,Wilson,sarah.wilson@gmail.com,+1-785-182-7999,502 Oak Ave,Los Angeles,CA,25834,839-39-3189,1964-08-16,ACC_2132262,Vanguard,CRM,Salesforce Inc.,BUY,535,453.21,242467.35,3.69,2025-05-29,15:17:48,158503.9,Moderate,Growth,161666,1220796
TXN_001646,William,Lopez,william.lopez@gmail.com,+1-120-215-4804,6188 First St,Jacksonville,FL,60330,735-16-4087,1959-11-01,ACC_4839355,Webull,UBER,Uber Technologies Inc.,BUY,574,388.99,223280.26,4.23,2025-06-22,15:17:06,189807.61,Moderate,Retirement,179136,1888815
TXN_001647,Donald,Gonzalez,donald.gonzalez@gmail.com,+1-652-123-8703,9043 Oak Ave,Jacksonville,FL,52136,936-61-9788,1993-09-19,ACC_3278952,Merrill Edge,SPOT,Spotify Technology SA,BUY,600,540.55,324330.0,9.12,2025-06-20,12:43:59,205810.37,Moderate,Speculation,171785,421252
TXN_001648,James,Lewis,james.lewis@yahoo.com,+1-395-213-6980,9123 First St,New York,NY,99104,618-37-2685,1978-06-06,ACC_6419876,Interactive Brokers,INTC,Intel Corporation,BUY,187,103.69,19390.03,1.33,2025-06-18,09:53:22,70221.64,Aggressive,Speculation,180079,535973
TXN_001649,Sarah,Thompson,sarah.thompson@gmail.com,+1-580-158-5906,8626 Park Ave,San Jose,CA,48894,340-91-8776,1964-11-07,ACC_7062690,Fidelity,ADBE,Adobe Inc.,SELL,23,528.36,12152.28,6.1,2025-06-11,13:37:14,313867.02,Conservative,Growth,98973,70228
TXN_001650,Matthew,Williams,matthew.williams@yahoo.com,+1-854-199-3303,5895 Oak Ave,Indianapolis,IN,66049,626-85-5592,1997-03-19,ACC_3869065,Vanguard,UBER,Uber Technologies Inc.,BUY,106,294.51,31218.06,3.7,2025-06-05,11:32:50,382824.32,Conservative,Speculation,171336,1700662
TXN_001651,Paul,Rodriguez,paul.rodriguez@yahoo.com,+1-511-192-3358,6975 Cedar Ln,Los Angeles,CA,49569,111-10-9892,1983-03-17,ACC_3522199,Robinhood,CRM,Salesforce Inc.,BUY,791,118.19,93488.29,10.73,2025-06-22,14:03:06,203021.64,Moderate,Growth,147730,1470374
TXN_001652,Daniel,Taylor,daniel.taylor@outlook.com,+1-650-360-5518,8574 Maple Way,Seattle,WA,81850,719-63-4465,1963-07-11,ACC_6838410,Webull,SPOT,Spotify Technology SA,BUY,932,73.08,68110.56,3.45,2025-05-06,12:54:14,460807.5,Moderate,Speculation,58098,1136071
TXN_001653,Sandra,Gonzalez,sandra.gonzalez@outlook.com,+1-837-447-4567,2037 Pine Rd,Philadelphia,PA,61312,351-69-2822,1965-06-07,ACC_8939326,E*TRADE,NFLX,Netflix Inc.,SELL,469,487.51,228642.19,1.06,2025-06-03,14:00:38,306622.13,Aggressive,Retirement,76010,680905
TXN_001654,Jessica,Sanchez,jessica.sanchez@hotmail.com,+1-485-694-9690,8634 First St,San Jose,CA,89348,385-91-5321,1983-06-18,ACC_2620895,Interactive Brokers,NVDA,NVIDIA Corporation,BUY,366,487.42,178395.72,9.31,2025-05-09,13:34:38,295310.51,Conservative,Speculation,128707,567985
TXN_001655,Paul,Martinez,paul.martinez@yahoo.com,+1-340-623-8063,9011 Second St,New York,NY,48988,326-68-2585,1957-08-09,ACC_2598140,TD Ameritrade,SPOT,Spotify Technology SA,SELL,500,510.63,255315.0,2.32,2025-06-18,12:56:30,223129.23,Aggressive,Growth,70254,248057
TXN_001656,James,Rodriguez,james.rodriguez@outlook.com,+1-646-246-1724,1370 First St,Chicago,IL,80316,754-49-8928,1952-09-10,ACC_1433328,TD Ameritrade,UBER,Uber Technologies Inc.,SELL,186,85.87,15971.82,10.8,2025-05-23,10:02:34,350637.69,Conservative,Income,41730,1764640
TXN_001657,Carol,Perez,carol.perez@yahoo.com,+1-811-373-1060,7284 First St,Chicago,IL,29643,643-25-3748,1989-10-08,ACC_7821841,E*TRADE,AMZN,Amazon.com Inc.,SELL,607,232.72,141261.04,1.95,2025-06-15,12:51:54,492292.83,Conservative,Speculation,116361,1577052
TXN_001658,Ashley,Thompson,ashley.thompson@outlook.com,+1-702-113-9996,3236 Oak Ave,Austin,TX,32116,767-82-6209,1992-12-26,ACC_4184599,Interactive Brokers,ORCL,Oracle Corporation,SELL,436,470.9,205312.4,1.8,2025-06-07,15:18:06,350134.55,Moderate,Growth,198939,1811127
